Wavelength,Intensity
977,4.5532889690526695e-07
978,7.938748671786387e-05
979,0.0
980,0.0
981,0.0
982,0.0
983,4.387892324395638e-05
984,0.0
985,0.0002385732154626906
986,0.0
987,0.0
988,0.0
989,0.0002694543563915506
990,0.0
991,0.0
992,3.541854692393942e-05
993,0.0
994,5.5473040520233376e-06
995,8.151276320125294e-05
996,7.252970539339674e-05
997,0.00020582033309092488
998,0.0
999,9.725392020014103e-06
1000,6.0314098125962485e-06
1001,0.00011672648019364839
1002,0.0
1003,0.0
1004,0.0
1005,0.0002425449211457786
1006,2.7504296069662665e-05
1007,2.1274267945284836e-05
1008,6.285386331420856e-05
1009,0.0
1010,0.00028284295010681424
1011,8.449591040884221e-07
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,3.408068015703025e-05
1017,0.0
1018,0.0001081098616370682
1019,0.0003102024700410048
1020,0.0
1021,0.0
1022,0.0
1023,0.00013590510924912341
1024,0.00018011599087787116
1025,0.0
1026,0.0001557887583437124
1027,0.0
1028,0.0
1029,0.0
1030,5.805409975717366e-05
1031,0.00020224469226403556
1032,0.0
1033,0.0
1034,4.714993393296584e-06
1035,0.00017951617716277662
1036,0.00011410111899161062
1037,0.00024636993560193596
1038,0.0
1039,0.0
1040,1.4849445042012453e-05
1041,0.0002504273883886922
1042,0.0
1043,0.00019840424809123907
1044,5.1552349084532985e-05
1045,0.0
1046,0.0
1047,1.9181411665788895e-05
1048,0.0
1049,0.00011321110951742391
1050,1.7553269571125994e-05
1051,0.0
1052,1.0335922851116689e-05
1053,0.0001136529280033248
1054,0.0
1055,9.24935834890133e-05
1056,0.0
1057,0.000274726566429875
1058,0.0001741118230080739
1059,0.0
1060,0.0
1061,0.0001768514827401761
1062,0.0
1063,7.1877895953036e-05
1064,0.0
1065,0.0
1066,0.0
1067,0.0001160611037356104
1068,0.00017249730219862425
1069,0.0001585481370591536
1070,0.0
1071,3.5794908068761566e-05
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.00011686113174602136
1077,0.0
1078,0.0
1079,0.0
1080,3.242309144078688e-05
1081,0.0
1082,0.0
1083,1.059920557569097e-05
1084,0.0
1085,0.0
1086,0.00028854797782383964
1087,0.0
1088,1.1073856637230842e-06
1089,0.0
1090,0.0
1091,2.8372241513488125e-05
1092,0.0
1093,6.898316451920609e-05
1094,0.0
1095,0.0001930331214297136
1096,0.0
1097,0.0
1098,0.00016423270576315416
1099,2.6766361931092465e-05
1100,6.345267878494981e-05
